"objectid","parking_space_id","post_id","ms_pay_station_id","ms_space_num","sensor_flag","on_offstreet_type","osp_id","jurisdiction","pm_district_id","blockface_id","active_meter_flag","reason_code","smart_meter_flag","meter_type","meter_vendor","meter_model","cap_color","pco_beat","old_rate_area","street_id","street_name","street_num","parity_digit_position","street_seg_ctrln_id","orientation","longitude","latitude","legislation_ref","legislation_dt","work_order","comments","collection_route","collection_subroute","pmr_route","nfc_key","spt_code","collection_route_desc","collection_subroute_desc","shape","data_as_of","data_loaded_at","analysis_neighborhood","supervisor_district",":@computed_region_ajp5_b2md",":@computed_region_jwn9_ihcz",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq"
"159172",,"440-39120","-","0",,"ON",,"SFMTA","9","440392","T","U8",,"SS","IPS","M5","Grey",,,"440","GEARY BLVD","3912",,"6059201",,"-122.46155800090001","37.781278801",,,,,"DPT MOS","DPT MOS","B-1",,,,,"POINT (-122.461558001 37.781278801)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Inner Richmond","1","11","5","5","8","4"
"158909",,"612-18110","-","0",,"ON",,"SFMTA","15","612181","M","-",,"SS","IPS","M5","Grey",,,"612","POLK ST","1811",,"10573000",,"-122.4213644003","37.793557897999996",,,,,"412","412-3","D-2",,,"Polk St: 100 - 2400","Polk Unit-900","POINT (-122.4213644 37.793557898)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Russian Hill","3","32","105","105","4","3"
"157477",,"359-17500","-","0",,"ON",,"SFMTA","15","359172","U","U1",,"-","-","-","-",,,"359","CLAY ST","1750",,"4106000",,"-122.4223952011","37.7922664982",,,,,,,"D-2",,,,,"POINT (-122.422395201 37.792266498)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Russian Hill","3","32","105","105","4","3"
"156095",,"306-22090","-","0",,"ON",,"SFMTA","42","306221","M","-",,"SS","MacKay","mkBeacon","Grey",,,"306","ALAMEDA ST","2209",,"2136000",,"-122.4070930981","37.7683465023",,,,,"418","418-3","S-1",,,"Brannan St: 700 - 900 9th St","Townsend/Alameda","POINT (-122.407093098 37.768346502)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Mission","6","20","33","33","3","9"
"159386",,"224-31640","-","0",,"ON",,"SFMTA","29","224312","M","-",,"SS","IPS","M5","Grey",,,"224","24TH ST","3164",,"1341000",,"-122.415716998","37.7524513014",,,,,"303","303-2","R-4",,,"24 St (Lower): 2700 - 3300","24th St Lower","POINT (-122.415716998 37.752451301)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Mission","9","20","53","53","3","2"
"160982",,"440-31040","-","0",,"ON",,"SFMTA","20","440312","M","-",,"SS","IPS","M5","Grey",,,"440","GEARY BLVD","3104",,"6050201",,"-122.4524032024","37.7819594004",,,,,"126","126-2","B-1",,,"Geary St: 2400 - 4800","Geary2600-3100","POINT (-122.452403202 37.7819594)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Presidio Heights","2","31","11","11","8","6"
"151376",,"214-02210","-","0",,"ON",,"SFMTA","14","214021","M","-",,"SS","IPS","M5","Grey",,,"214","14TH ST","221",,"583000",,"-122.41869979879999","37.768295998599996",,,,,"DPT MOS","DPT MOS","R-2",,,,,"POINT (-122.418699799 37.768295999)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Mission","9","20","53","53","3","2"
"161608",,"106-03030","-","0",,"ON",,"SFMTA","9","106031","M","-",,"SS","IPS","M5","Grey",,,"106","06TH AVE","303",,"316000",,"-122.46447609900001","37.7827136991",,,,,"125","125-1","B-1",,,"Clement St: Unit - 1100","Clement","POINT (-122.464476099 37.782713699)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Inner Richmond","1","11","5","5","8","4"
"156608",,"700-09290","-","0",,"ON",,"SFMTA","4","700091","M","-",,"SS","MacKay","mkBeacon","Black",,,"700","VALENCIA ST","929",,"13067000",,"-122.4211078384","37.7579189569",,,,,"301","301-1","R-3",,,"Valencia 24th St 400 - 1200","Valencia: McCoppin - 24th St","POINT (-122.421107838 37.757918957)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Mission","9","20","53","53","3","2"
"159303",,"691-18200","-","0",,"ON",,"SFMTA","8","691182","M","UY",,"SS","MacKay","mkBeacon","Grey",,,"691","UNION ST","1820",,"12867000",,"-122.4296783541","37.7978904367",,,,,"215","215-2","F-2",,,"Union St:1500-2200 Fillmore St","Filbert/Fillmore/Greenwich/Pix","POINT (-122.429678354 37.797890437)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Marina","2","13","15","15","4","6"
"152037",,"847-00170","-","0",,"ON",,"PORT","6","847001","T","U9",,"SS","IPS","M5","Grey",,,"847","JEFFERSON ST","17",,"7455000",,"-122.4130601023","37.8085017976",,,,,"DPT MOS","DPT MOS","Port 1",,,,,"POINT (-122.413060102 37.808501798)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","North Beach","3","23","99","99","6","3"
"155663",,"651-03220","-","0",,"ON",,"SFMTA","1","651032","M","-",,"SS","IPS","M5","Yellow",,,"651","SANSOME ST","322",,"11546000",,"-122.40118870110001","37.7937026982",,,,,"205","205-2","I-2",,,"Sansome St: Unit-800 Battery S","Sansome: Unit - 800","POINT (-122.401188701 37.793702698)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Financial District/South Beach","3","8","108","108","6","3"
"160871",,"336-08150","-","0",,"ON",,"SFMTA","13","336081","M","-",,"SS","IPS","M5","Grey",,,"336","BUSH ST","815",,"3438000",,"-122.4109222979","37.789820698",,,,,"209","209-1","I-4",,,"Bush St: 100 - 900 Sutter St","Bush: 200 - 900","POINT (-122.410922298 37.789820698)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Nob Hill","3","21","50","50","6","3"
"152031",,"440-54120","-","0",,"ON",,"SFMTA","21","440542","T","UY",,"SS","IPS","M5","Grey",,,"440","GEARY BLVD","5410",,"6075201",,"-122.4776947012","37.7805496984",,,,,"118","118-2","B-3",,,,,"POINT (-122.477694701 37.780549698)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Outer Richmond","1","29","5","5","8","4"
"155073",,"681-27140","-","0",,"ON",,"SFMTA","6","681272","M","-",,"SS","IPS","M5","Grey",,,"681","TAYLOR ST","2714",,"12465000",,"-122.41564590269999","37.807756400600006",,,,,"201","201-52","F-1",,,"Fishermans Wharf","Fishermans Wharf","POINT (-122.415645903 37.807756401)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","North Beach","3","23","99","99","6","3"
"155212",,"568-03260","-","0",,"ON",,"SFMTA","1","568032","U","U1",,"-","-","-","-",,,"568","MISSION ST","326",,"9086000",,"-122.3965566158","37.7906642069",,,,,,,"M-1",,,,,"POINT (-122.396556616 37.790664207)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Financial District/South Beach","6","8","108","108","1","10"
"156455",,"121-13010","-","0",,"ON",,"SFMTA","24","121131","U","U6",,"SS","IPS","M5","Grey",,,"121","21ST AVE","1301",,"1080000",,"-122.4793222991","37.763274802699996",,,,,,,"A-5",,,,,"POINT (-122.479322299 37.763274803)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Sunset/Parkside","4","35","39","39","10","7"
"150169",,"462-04250","-","0",,"ON",,"SFMTA","39","462041","M","-",,"SS","IPS","M5","Green",,,"462","HAIGHT ST","425",,"6607000",,"-122.4296835006","37.7721414984",,,,,"136","136-1","C-3",,,"Haight St: 400 - 500","Haight (Inner)","POINT (-122.429683501 37.772141498)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Hayes Valley","5","9","26","26","4","11"
"158158",,"223-33010","-","0",,"ON",,"SFMTA","4","223331","U","U1",,"-","-","-","-",,,"223","23RD ST","3301",,"1265000",,"-122.4187759009","37.7537787993",,,,,,,"R-4",,,,,"POINT (-122.418775901 37.753778799)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Mission","9","20","53","53","3","2"
"157984",,"368-01070","-","0",,"ON",,"SFMTA","13","368011","M","-",,"SS","IPS","M5","Grey",,,"368","CYRIL MAGNIN ST","107",,"4571000",,"-122.4088484977","37.785664302200004",,,,,"212","212-8","J-1",,,"Jones St: Unit - 800","Cyril Magnin: Unit - 100","POINT (-122.408848498 37.785664302)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Tenderloin","5","36","19","19","5","10"
"151630",,"681-05290","-","0",,"ON",,"SFMTA","13","681051","U","U1",,"-","-","-","-",,,"681","TAYLOR ST","529",,"12433000",,"-122.4117627011","37.7877410975",,,,,,,"J-2",,,,,"POINT (-122.411762701 37.787741097)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Tenderloin","3","36","50","50","6","3"
"161740",,"206-01130","-","0",,"ON",,"SFMTA","14","206011","T","U1",,"SS","IPS","M5","Grey",,,"206","06TH ST","113",,"329000",,"-122.4082096182","37.7806980067",,,,,"DPT MOS","DPT MOS","N-3",,,,,"POINT (-122.408209618 37.780698007)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","South of Market","6","34","32","32","1","10"
"152361",,"359-09290","-","0",,"ON",,"SFMTA","12","359091","M","-",,"SS","IPS","M5","Grey",,,"359","CLAY ST","929",,"4093000",,"-122.40890550030001","37.7938919001",,,,,"213","213-1","I-4",,,"Clay St: 100 - 900","Clay: 100 - 900","POINT (-122.4089055 37.7938919)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Chinatown","3","6","16","16","6","3"
"160353",,"612-23330","-","0",,"ON",,"SFMTA","15","612231","M","-",,"SS","IPS","M5","Grey",,,"612","POLK ST","2333",,"10579000",,"-122.4223702007","37.7985365977",,,,,"412","412-1","D-2",,,"Polk St: 100 - 2400","Polk 1800-2400","POINT (-122.422370201 37.798536598)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Russian Hill","3","32","105","105","4","3"
"157630",,"686-03210","-","0",,"ON",,"SFMTA","13","686031","U","UC",,"SS","IPS","M5","Grey",,,"686","TURK ST","321",,"12719000",,"-122.4149214995","37.7826259014",,,,,,,"J-3",,,,,"POINT (-122.414921499 37.782625901)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Tenderloin","5","36","20","20","5","10"
"161871",,"470-10390","-","0",,"ON",,"SFMTA","14","470101","M","-",,"SS","IPS","M5","Grey",,,"470","HOWARD ST","1039",,"7044000",,"-122.40800630090001","37.778954801000005",,,,,"DPT MOS","DPT MOS","N-3",,,,,"POINT (-122.408006301 37.778954801)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","South of Market","6","34","32","32","1","10"
"151635",,"415-22230","-","0",,"ON",,"SFMTA","5","415221","M","-",,"SS","MacKay","mkBeacon","Grey",,,"415","FILLMORE ST","2223",,"5554000",,"-122.43422199950001","37.790467797699996",,,,,"101","101-51","C-4",,,"Fillmore Hills: 2400 -1700","Fillimore: 2400 -1700 Califronia","POINT (-122.434221999 37.790467798)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Pacific Heights","2","30","102","102","4","6"
"154985",,"333-14150","-","0",,"ON",,"SFMTA","33","333141","M","-",,"SS","IPS","M5","Grey",,,"333","BAY SHORE BLVD","1415",,"2811000",,"-122.4015848825","37.7261774074",,,,,"310","310-3","O-4",,,"San Bruno Ave: 2400 - 2700","Bayshore BLVD 1400-1500","POINT (-122.401584883 37.726177407)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Bayview Hunters Point","10","1","86","86","2","9"
"158281",,"470-10830","470-10007","83",,"ON",,"SFMTA","14","470101","U","UC",,"MS","MacKay","Elite","Black",,,"470","HOWARD ST","1083",,"7046000",,"-122.4089037114","37.7782451419",,,,,,,"N-3",,,,,"POINT (-122.408903711 37.778245142)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","South of Market","6","34","32","32","1","10"
"151191",,"614-03260","-","0",,"ON",,"SFMTA","1","614032","M","UV",,"SS","IPS","M5","Red",,,"614","POST ST","326",,"10628000",,"-122.4078542979","37.788415499900005",,,,,"211","211-2","I-3",,,"Post St: Unit-600 Geary St","Post: Unit - 600","POINT (-122.407854298 37.7884155)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Financial District/South Beach","3","8","19","19","6","3"
"153253",,"542-10190","-","0",,"ON",,"SFMTA","15","542101","M","-",,"SS","IPS","M5","Grey",,,"542","LARKIN ST","1019",,"8135000",,"-122.4184623004","37.7875921008",,,,,"414","414-1","E-2",,,"Larkin St: Unit - 1100","Larkin Unit-1100","POINT (-122.4184623 37.787592101)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Nob Hill","3","21","50","50","6","3"
"159518",,"910-00170","-","0",,"OFF",,"SFMTA","24","120121","M","-",,"SS","MacKay","mkBeacon","Grey",,,"120","20TH AVE","1275",,"1005000",,"-122.4784619023","37.7638542996",,,,,"903","903","A-5",,,"Irving St at 20th Ave: Lot","Irving at 20th Ave. Lot","POINT (-122.478461902 37.7638543)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Sunset/Parkside","4","35","39","39","10","7"
"159113",,"472-06070","-","0",,"ON",,"SFMTA","15","472061","M","-",,"SS","IPS","M5","Grey",,,"472","HYDE ST","607",,"7121000",,"-122.4165803005","37.7865853001",,,,,"413","413-1","E-2",,,"Hyde St: Unit - 1000","Hyde Unit-2100","POINT (-122.416580301 37.7865853)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Tenderloin","3","36","50","50","6","10"
"151767",,"470-06310","-","0",,"ON",,"SFMTA","1","470061","T","U9",,"SS","IPS","M5","Grey",,,"470","HOWARD ST","631",,"7036000",,"-122.3989597016","37.7861022008",,,,,"404","404-1","M-2",,,"Howard St: Unit - 600 Bryan St","Howard Unit-600","POINT (-122.398959702 37.786102201)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Financial District/South Beach","6","8","32","32","1","10"
"150562",,"206-01360","-","0",,"ON",,"SFMTA","14","206012","T","UD",,"SS","IPS","M5","Grey",,,"206","06TH ST","136",,"330000",,"-122.40789520150001","37.7802040008",,,,,"DPT MOS","DPT MOS","N-3",,,,,"POINT (-122.407895202 37.780204001)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","South of Market","6","34","32","32","1","10"
"154247",,"380-05180","-","0",,"ON",,"SFMTA","12","380052","M","-",,"SS","IPS","M5","Grey",,,"380","DAVIS ST","518",,"4609000",,"-122.39838540150001","37.7977369026",,,,,"DPT MOS","DPT MOS","G-2",,,,,"POINT (-122.398385402 37.797736903)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Financial District/South Beach","3","8","77","77","6","3"
"150433",,"321-34010","-","0",,"ON",,"SFMTA","22","321341","M","-",,"SS","IPS","M5","Grey",,,"321","BALBOA ST","3401",,"2680000",,"-122.49531740110001","37.775738201",,,,,"119","119-1","B-4",,,"Balboa St: 3200 - 3600","Balboa (Outer)","POINT (-122.495317401 37.775738201)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Outer Richmond","1","29","8","8","8","4"
"156889",,"490-06060","-","0",,"ON",,"SFMTA","24","490062","M","-",,"SS","MacKay","mkBeacon","Yellow",,,"490","IRVING ST","606",,"7284000",,"-122.46449190170001","37.764196499099995",,,,,"121","121-2","A-4",,,"Outer Irving St: 600 - 1000","Irving","POINT (-122.464491902 37.764196499)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Inner Sunset","7","14","109","109","10","11"
"160588",,"591-26130","-","0",,"ON",,"SFMTA","31","591261","M","-",,"SS","IPS","M5","Grey",,,"591","OCEAN AVE","2613",,"9848000",,"-122.4735388027","37.7317252018",,,,,"319","319-1","O-1",,,"Ocean ave: 2300-2600 Holloway","Ocean 2400-2600","POINT (-122.473538803 37.731725202)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","West of Twin Peaks","7","41","62","62","10","8"
"152331",,"106-02890","-","0",,"ON",,"SFMTA","9","106021","M","-",,"SS","IPS","M5","Green",,,"106","06TH AVE","289",,"315000",,"-122.46451619800001","37.783275498900004",,,,,"125","125-2","B-1",,,"Clement St: Unit - 1100","Clement","POINT (-122.464516198 37.783275499)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Inner Richmond","1","11","5","5","8","4"
"152444",,"440-15320","-","0",,"ON",,"SFMTA","5","440152","M","-",,"SS","IPS","M5","Grey",,,"440","GEARY BLVD","1532",,"6040201",,"-122.42907139820001","37.7849974994",,,,,"102","102-52","C-3",,,"Fillmore Flats: 1000 - 1500","Fillmore Flats","POINT (-122.429071398 37.784997499)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Japantown","5","15","101","101","4","11"
"161089",,"443-00450","-","0",,"ON",,"SFMTA","14","443001","M","-",,"SS","IPS","M5","Grey",,,"443","GOUGH ST","45",,"6309000",,"-122.4216234181","37.772660907100004",,,,,"DPT MOS","DPT MOS","N-1",,,,,"POINT (-122.421623418 37.772660907)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Mission","6","20","32","32","1","10"
"151936",,"440-39250","-","0",,"ON",,"SFMTA","9","440391","T","U1",,"SS","IPS","M5","Grey",,,"440","GEARY BLVD","3925",,"6059101",,"-122.4619515983","37.7809885972",,,,,"DPT MOS","DPT MOS","B-1",,,,,"POINT (-122.461951598 37.780988597)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Inner Richmond","1","11","5","5","8","4"
"153761",,"123-04040","-","0",,"ON",,"SFMTA","21","123042","M","-",,"SS","IPS","M5","Grey",,,"123","23RD AVE","404",,"1214000",,"-122.4825041981","37.7799335",,,,,"118","118-1","B-4",,,"Geary St: 5000 - 5200","Geary","POINT (-122.482504198 37.7799335)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Outer Richmond","1","29","8","8","8","4"
"151281",,"324-01030","-","0",,"ON",,"SFMTA","1","324011","M","-",,"SS","IPS","M5","Yellow",,,"324","BATTERY ST","103",,"2753000",,"-122.3998772015","37.7924167019",,,,,"205","205-1","I-1",,,"Sansome St: Unit-800 Battery S","Sansome: Unit - 800 Halleck","POINT (-122.399877201 37.792416702)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Financial District/South Beach","3","8","108","108","6","3"
"161256",,"568-00460","-","0",,"ON",,"SFMTA","1","568004","T","UV",,"SS","IPS","M5","Grey",,,"568","MISSION ST","46",,"9083000",,"-122.3938294013","37.7928182007",,,,,"DPT MOS","DPT MOS","M-1",,,,,"POINT (-122.393829401 37.792818201)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Financial District/South Beach","6","8","108","108","6","10"
"160925",,"330-05140","-","0",,"ON",,"SFMTA","2","330052","M","-",,"SS","IPS","M5","Grey",,,"330","BRANNAN ST","514",,"3080000",,"-122.3970732984","37.7780177993",,,,,"DPT MOS","DPT MOS","N-4",,,,,"POINT (-122.397073298 37.778017799)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","South of Market","6","34","32","32","1","10"
"155525",,"327-03120","-","0",,"ON",,"SFMTA","12","327032","M","-",,"SS","IPS","M5","Grey",,,"327","BROADWAY","312",,"3146000",,"-122.40278459870001","37.7984397979",,,,,"203","203-2","G-1",,,"Broadway St: Unit - 800","Broadway","POINT (-122.402784599 37.798439798)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","North Beach","3","23","106","106","6","3"
"152158",,"923-00130","923-00001","11",,"OFF",,"SFMTA","10","690081","M","-",,"MS","MacKay","EliteTango","Grey",,,"690","ULLOA ST","807",,"12784000",,"-122.4656448995","37.740308198",,,,,"M-922","M922-1","A-1",,,"Claremont St at Ulloa St: Lot","Claremont St at Ulloa St: Lot","POINT (-122.4656449 37.740308198)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","West of Twin Peaks","7","41","46","46","10","8"
"159322",,"658-02070","-","0",,"ON",,"SFMTA","1","658021","M","-",,"SS","IPS","M5","Grey",,,"658","SPEAR ST","207",,"12046000",,"-122.3921681025","37.7911324994",,,,,"DPT MOS","DPT MOS","M-1",,,,,"POINT (-122.392168103 37.791132499)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Financial District/South Beach","6","8","108","108","1","10"
"160739",,"681-00290","-","0",,"ON",,"SFMTA","13","681001","U","U1",,"-","-","-","-",,,"681","TAYLOR ST","29",,"12426000",,"-122.4108242017","37.783082301600004",,,,,,,"J-1",,,,,"POINT (-122.410824202 37.783082302)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Tenderloin","5","36","20","20","5","10"
"154124",,"350-34170","-","0",,"ON",,"SFMTA","19","350341","M","-",,"SS","MacKay","mkBeacon","Grey",,,"350","CALIFORNIA ST","3417",,"3568000",,"-122.4506286026","37.786640900100004",,,,,"103","103-1","C-2",,,"Divisadero St: Sacramento St","California - Spruce - Laural","POINT (-122.450628603 37.7866409)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Presidio Heights","2","31","11","11","8","6"
"153615",,"613-07200","-","0",,"ON",,"SFMTA","27","613073","M","-",,"SS","IPS","M5","Grey",,,"613","PORTOLA DR","720",,"10616101",,"-122.4536419974","37.7442813989",,,,,"324","324-2","A-1",,,"""Portola St: 600 - 700 ""","Portola","POINT (-122.453641997 37.744281399)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","West of Twin Peaks","7","41","72","72","9","8"
"156223",,"569-20360","-","0",,"ON",,"SFMTA","16","569202","M","-",,"SS","IPS","M5","Grey",,,"569","MARKET ST","2036",,"8762201",,"-122.427355902","37.7689300001",,,,,"305","305-2","R-1",,,"Market St: 1600-2300 Castro St","19th St / Castro / Market","POINT (-122.427355902 37.76893)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Castro/Upper Market","8","5","28","28","3","5"
"155012",,"606-03180","-","0",,"ON",,"SFMTA","1","606032","M","-",,"SS","IPS","M5","Red",,,"606","PINE ST","318",,"10457000",,"-122.4015742016","37.7920793974",,,,,"210","210-4","I-2",,,"California: Unit - 900 Pine St","Pine: Unit - 600","POINT (-122.401574202 37.792079397)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Financial District/South Beach","3","8","108","108","6","3"
"157682",,"415-14100","-","0",,"ON",,"SFMTA","5","415142","M","-",,"SS","IPS","M5","Grey",,,"415","FILLMORE ST","1410",,"5545000",,"-122.43251339880001","37.7826752988",,,,,"102","102-51","C-3",,,"Fillmore Flats: 1000 - 1500","Fillmore Flats","POINT (-122.432513399 37.782675299)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Western Addition","5","39","97","97","4","11"
"159423",,"614-06400","-","0",,"ON",,"SFMTA","13","614062","M","-",,"SS","IPS","M5","Grey",,,"614","POST ST","640",,"10634000",,"-122.4130398014","37.7877704007",,,,,"211","211-2","J-2",,,"Post St: Unit-600 Geary St","Post: Unit - 600","POINT (-122.413039801 37.787770401)","2024-04-29T17:01:40.000","2024-12-03T14:47:03.000","Nob Hill","3","21","50","50","6","3"
